LotNO,target,data1,data2,data3,data4,data5,data6,data7,data8,data9,data10,data11,data12,data13,data14,data15,data16,data17,data18,data19,data20,data21,data22,data23,data24,data25,data26,data27,data28,data29,data30,data31,data32,data33,data34,data35,data36,data37,data38,data39,data40,data41,data42,data43
697,139.38,6624,22080,8556,828000,41.87916664,8238.6,9121.8,165.6,1766.4,207,1311,69000,60.72,57.96,55.2,12420,13662,400.2,5520,6154.8,26910,924.6,0,45.99999995,92.00000005,-8832,110.4,38226,353.28,223.56,92.736,157.32,407.1,274.62,54.51,276,28520,2070,1104,0,1426,0,4186
698,138,6624,19320,8556,828000,42.2625,8335.2,8928.6,158.7,1766.4,207,1311,69000,60.72,57.96,55.2,12420,13662,400.2,5520,6154.8,26910,924.6,0,45.99999995,92.00000005,-8832,110.4,38226,353.28,223.56,92.736,157.32,407.1,274.62,54.51,276,28520,2070,1104,0,1426,0,4186
699,136.62,6624,15870,8556,828000,41.11250005,8349,9025.2,164.22,1766.4,207,1311,69000,60.72,57.96,55.2,12420,13662,400.2,5520,6154.8,26910,924.6,0,138,0,-8556,103.5,40434,349.14,223.56,94.53,164.22,407.1,262.2,52.716,368,28520,2070,1150,0,1426,0,5060
700,132.48,6624,11040,8556,828000,41.97500005,8390.4,8749.2,171.12,1766.4,207,1311,69000,60.72,57.96,55.2,12420,13662,400.2,5520,6154.8,26910,924.6,0,138,0,-8556,103.5,40434,349.14,223.56,94.53,164.22,407.1,262.2,52.716,368,28520,2070,1150,0,1426,0,5060
701,133.86,6624,11040,8556,828000,40.92083336,8238.6,8887.2,164.22,1766.4,207,1311,69000,60.72,57.96,55.2,12420,13662,400.2,5520,6154.8,26910,924.6,0,138,0,-8556,103.5,40434,349.14,223.56,94.53,164.22,407.1,262.2,52.716,368,28520,2070,1150,0,1426,0,5060
702,135.24,6210,13800,9384,828000,43.02916673,8280,8390.4,165.6,1766.4,207,1311,69000,60.72,57.96,55.2,12420,13662,400.2,5520,6154.8,26910,924.6,0,45.99999995,92.00000005,-8832,110.4,38226,350.52,223.56,93.012,158.7,411.24,276,52.44,736,28980,2024,1058,0,1426,0,4278
703,138,6210,13800,9384,828000,41.87916664,8376.6,8707.8,173.88,1766.4,207,1311,69000,60.72,57.96,55.2,12420,13662,400.2,5520,6154.8,26910,924.6,0,45.99999995,92.00000005,-8832,110.4,38226,350.52,223.56,93.012,158.7,411.24,276,52.44,736,28980,2024,1058,0,1426,0,4278
704,135.24,6210,13110,9936,814200,40.25000005,8280,8445.6,138,1738.8,204.24,1311,103500,63.48,56.58,57.96,12420,13662,400.2,5520,6154.8,26910,924.6,0,92.00000005,45.99999995,-8694,104.88,39054,350.52,223.56,92.322,155.94,402.96,274.62,54.096,276,28520,2070,1058,0,1334,0,4876
705,133.86,6210,10350,9936,814200,41.11250005,8280,8418,138,1738.8,204.24,1311,103500,63.48,56.58,57.96,12420,13662,400.2,5520,6154.8,26910,924.6,0,92.00000005,45.99999995,-8694,104.88,39054,350.52,223.56,92.322,155.94,402.96,274.62,54.096,276,28520,2070,1058,0,1334,0,4876
706,133.86,6210,10350,9936,814200,41.30416673,8418,8349,138,1738.8,204.24,1311,103500,63.48,56.58,57.96,12420,13662,400.2,5520,6154.8,26910,924.6,0,45.99999995,92.00000005,-8832,110.4,37260,358.8,223.56,91.08,151.8,396.06,277.38,53.268,276,28520,2070,1058,0,1380,0,4232
707,139.38,6210,11730,9936,814200,40.5375,8280,8431.8,138,1738.8,204.24,1311,103500,63.48,56.58,57.96,12420,13662,400.2,5520,6154.8,26910,924.6,0,45.99999995,92.00000005,-8832,110.4,37260,358.8,223.56,91.08,151.8,396.06,277.38,53.268,276,28520,2070,1058,0,1380,0,4232
708,138,6210,13110,9936,814200,40.44166673,8280,8542.2,138,1725,197.34,1297.2,96600,53.82,48.3,49.68,12420,13662,400.2,5520,6154.8,26910,924.6,0,45.99999995,92.00000005,-8832,110.4,37260,358.8,223.56,91.08,151.8,396.06,277.38,53.268,276,28520,2070,1058,0,1380,0,4232
709,139.38,6210,12420,9936,814200,40.34583332,8418,8569.8,138,1725,197.34,1297.2,96600,53.82,48.3,49.68,12420,13662,400.2,5520,6154.8,26910,924.6,0,45.99999995,92.00000005,-8832,110.4,37260,358.8,223.56,91.08,151.8,396.06,277.38,53.268,276,28520,2070,1058,0,1380,0,4232
710,139.38,6210,13800,9936,814200,40.82499995,8418,8625,138,1725,197.34,1297.2,96600,53.82,48.3,49.68,12420,13662,400.2,5520,6154.8,26910,924.6,0,45.99999995,92.00000005,-8832,110.4,37260,358.8,223.56,91.08,151.8,396.06,277.38,53.268,276,28520,2070,1058,0,1380,0,4232
711,135.24,6624,8280,8832,828000,39.96249995,8266.2,8845.8,182.16,1794,218.04,1324.8,110400,51.06,46.92,63.48,12420,13662,400.2,5520,6154.8,26910,924.6,0,45.99999995,92.00000005,-8832,110.4,38226,353.28,223.56,92.736,157.32,407.1,274.62,54.51,276,28520,2070,1104,0,1426,0,4186
712,138,6624,7590,8832,828000,40.34583332,8445.6,8721.6,178.02,1794,218.04,1324.8,110400,51.06,46.92,63.48,12420,13662,400.2,5520,6154.8,26910,924.6,0,45.99999995,92.00000005,-8832,110.4,38226,353.28,223.56,92.736,157.32,407.1,274.62,54.51,276,28520,2070,1104,0,1426,0,4186
713,138,6210,13800,9660,828000,41.87916664,8335.2,8721.6,183.54,1794,218.04,1324.8,110400,51.06,46.92,63.48,12420,13662,400.2,5520,6154.8,26910,924.6,0,0,138,-8970,110.4,36846,358.8,223.56,90.804,150.42,398.82,282.9,55.062,368,28980,2070,1104,0,1426,0,3956
714,139.38,6210,14490,9660,828000,40.72916668,8293.8,8473.2,183.54,1794,218.04,1324.8,110400,51.06,46.92,63.48,12420,13662,400.2,5520,6154.8,26910,924.6,0,0,138,-8970,110.4,36846,358.8,223.56,90.804,150.42,398.82,282.9,55.062,368,28980,2070,1104,0,1426,0,3956
715,139.38,6210,13800,9660,828000,40.72916668,8293.8,8569.8,179.4,1794,218.04,1324.8,110400,51.06,46.92,63.48,12420,13662,400.2,5520,6154.8,26910,924.6,0,0,138,-8970,110.4,36846,358.8,223.56,90.804,150.42,398.82,282.9,55.062,368,28980,2070,1104,0,1426,0,3956
716,140.76,6210,16560,9660,828000,40.25000005,8307.6,8500.8,178.02,1794,218.04,1324.8,110400,51.06,46.92,63.48,12420,13662,400.2,5520,6154.8,26910,924.6,0,0,138,-8970,110.4,36846,358.8,223.56,90.804,150.42,398.82,282.9,55.062,368,28980,2070,1104,0,1426,0,3956
717,140.76,6210,20700,9660,828000,41.11250005,8335.2,8763,182.16,1794,218.04,1324.8,110400,51.06,46.92,63.48,12420,13662,400.2,5520,6154.8,26910,924.6,0,0,138,-8970,110.4,36846,358.8,223.56,90.804,150.42,398.82,282.9,55.062,368,28980,2070,1104,0,1426,0,3956
718,138,6210,11040,9660,828000,42.35833327,8376.6,8680.2,176.64,1794,218.04,1324.8,110400,51.06,46.92,63.48,12420,13662,400.2,5520,6154.8,27876,924.6,0,0,138,-8970,113.16,35880,362.94,223.56,90.528,150.42,391.92,277.38,55.338,1012,27600,1978,1058,0,1472,0,4002
719,139.38,6210,13800,9660,828000,40.92083336,8321.4,8680.2,178.02,1794,218.04,1324.8,110400,51.06,46.92,63.48,12420,13662,400.2,5520,6154.8,27876,924.6,0,0,138,-8970,113.16,35880,362.94,223.56,90.528,150.42,391.92,277.38,55.338,1012,27600,1978,1058,0,1472,0,4002
720,138,6210,15180,9660,828000,41.97500005,8252.4,8666.4,179.4,1794,218.04,1324.8,110400,51.06,46.92,63.48,12420,13662,400.2,5520,6154.8,27876,924.6,0,0,138,-8970,113.16,35880,362.94,223.56,90.528,150.42,391.92,277.38,55.338,1012,27600,1978,1058,0,1472,0,4002
721,140.76,6210,13800,9660,828000,40.44166673,8224.8,8735.4,180.78,1780.2,226.32,1311,103500,60.72,63.48,60.72,12420,13662,400.2,5520,6154.8,27876,924.6,0,0,138,-8970,113.16,35880,362.94,223.56,90.528,150.42,391.92,277.38,55.338,1012,27600,1978,1058,0,1472,0,4002
722,138,6210,15180,9660,828000,41.59166668,8266.2,8542.2,182.16,1780.2,226.32,1311,103500,60.72,63.48,60.72,12420,13662,400.2,5520,6154.8,27876,924.6,0,0,138,-8970,113.16,35880,362.94,223.56,90.528,150.42,391.92,277.38,55.338,1012,27600,1978,1058,0,1472,0,4002
723,138,6210,11040,9936,814200,41.01666664,8418,8583.6,138,1725,197.34,1297.2,96600,53.82,48.3,49.68,12420,13662,400.2,5520,6154.8,27876,924.6,0,0,138,-8970,113.16,35880,358.8,223.56,89.7,147.66,376.74,267.72,55.614,460,27600,1978,1104,0,1518,0,3956
724,138,6210,13800,9936,814200,40.72916668,8280,8542.2,138,1725,197.34,1297.2,96600,53.82,48.3,49.68,12420,13662,400.2,5520,6154.8,27876,924.6,0,0,138,-8970,113.16,35880,358.8,223.56,89.7,147.66,376.74,267.72,55.614,460,27600,1978,1104,0,1518,0,3956
725,138,6210,13800,9936,814200,40.72916668,8280,8500.8,138,1725,197.34,1297.2,96600,53.82,48.3,49.68,12420,13662,400.2,5520,6154.8,27876,924.6,0,0,138,-8970,113.16,35880,358.8,223.56,89.7,147.66,376.74,267.72,55.614,460,27600,1978,1104,0,1518,0,3956
726,136.62,6210,13800,9936,814200,41.01666664,8418,8418,138,1725,197.34,1297.2,96600,53.82,48.3,49.68,12420,13662,400.2,5520,6154.8,27876,924.6,0,0,138,-8970,113.16,35880,358.8,223.56,89.7,147.66,376.74,267.72,55.614,460,27600,1978,1104,0,1518,0,3956
727,135.24,6210,13800,9936,814200,40.34583332,8280,8349,138,1725,197.34,1297.2,96600,53.82,48.3,49.68,12420,13662,400.2,5520,6154.8,27876,924.6,0,0,138,-8970,113.16,35880,358.8,223.56,89.7,147.66,376.74,267.72,55.614,460,27600,1978,1104,0,1518,0,3956
728,139.38,6210,13800,9936,814200,40.92083336,8280,8390.4,138,1725,197.34,1297.2,96600,53.82,48.3,49.68,12420,13662,400.2,5520,6154.8,27876,924.6,0,0,138,-8970,113.16,37260,358.8,223.56,89.148,146.28,383.64,277.38,55.752,368,27600,1932,1058,0,1380,0,4002
729,138,6210,8280,9936,814200,41.11250005,8280,8445.6,138,1725,197.34,1297.2,96600,53.82,48.3,49.68,12420,13662,400.2,5520,6154.8,27876,924.6,0,0,138,-8970,113.16,37260,358.8,223.56,89.148,146.28,383.64,277.38,55.752,368,27600,1932,1058,0,1380,0,4002
730,138,6210,18630,9660,828000,40.34583332,8321.4,8583.6,187.68,1780.2,226.32,1311,103500,60.72,63.48,60.72,12420,13662,400.2,5520,6154.8,27876,924.6,0,0,138,-8970,111.78,36294,357.42,223.56,90.39,149.04,386.4,273.24,54.786,460,27140,2024,1104,0,1472,0,4002
731,136.62,6210,9660,9660,828000,41.01666664,8224.8,8404.2,180.78,1780.2,226.32,1311,103500,60.72,63.48,60.72,12420,13662,400.2,5520,6154.8,27876,924.6,0,0,138,-8970,111.78,36294,357.42,223.56,90.39,149.04,386.4,273.24,54.786,460,27140,2024,1104,0,1472,0,4002
732,136.62,6210,13800,9660,828000,40.34583332,8293.8,8556,180.78,1780.2,226.32,1311,103500,60.72,63.48,60.72,12420,13662,400.2,5520,6154.8,27876,924.6,0,0,138,-8970,111.78,36294,357.42,223.56,90.39,149.04,386.4,273.24,54.786,460,27140,2024,1104,0,1472,0,4002
733,136.62,6210,10350,9660,828000,41.68749995,8266.2,8390.4,178.02,1780.2,226.32,1311,103500,60.72,63.48,60.72,12420,13662,400.2,5520,6154.8,27876,924.6,0,0,138,-8970,111.78,36294,357.42,223.56,90.39,149.04,386.4,273.24,54.786,460,27140,2024,1104,0,1472,0,4002
734,136.62,6210,13800,9660,828000,41.78333336,8252.4,8625,179.4,1780.2,226.32,1311,103500,60.72,63.48,60.72,12420,13662,400.2,5520,6154.8,27876,924.6,0,0,138,-8970,111.78,36294,357.42,223.56,90.39,149.04,386.4,273.24,54.786,460,27140,2024,1104,0,1472,0,4002
735,135.24,6210,15180,9660,828000,41.30416673,8280,8362.8,179.4,1780.2,226.32,1311,103500,60.72,63.48,60.72,12420,13662,400.2,5520,6154.8,27876,924.6,0,45.99999995,92.00000005,-8832,110.4,38226,350.52,223.56,93.012,158.7,411.24,276,52.44,736,28980,2024,1058,0,1426,0,4278
736,135.24,6210,13800,9660,828000,40.82499995,8362.8,8694,178.02,1780.2,226.32,1311,103500,60.72,63.48,60.72,12420,13662,400.2,5520,6154.8,27876,924.6,0,45.99999995,92.00000005,-8832,110.4,38226,350.52,223.56,93.012,158.7,411.24,276,52.44,736,28980,2024,1058,0,1426,0,4278
737,135.24,6210,8280,9660,828000,41.49583327,8238.6,8349,179.4,1780.2,226.32,1311,103500,60.72,63.48,60.72,12420,13662,400.2,5520,6154.8,27876,924.6,0,45.99999995,92.00000005,-8832,110.4,38226,350.52,223.56,93.012,158.7,411.24,276,52.44,736,28980,2024,1058,0,1426,0,4278
738,138,6210,10350,9660,828000,41.30416673,8390.4,8390.4,175.26,1780.2,226.32,1311,103500,60.72,63.48,60.72,12420,13662,400.2,5520,6154.8,27876,924.6,0,0,138,-8970,111.78,37260,358.8,224.94,90.804,150.42,386.4,271.86,54.786,276,27140,1978,1058,0,1426,0,4186
739,138,6210,13800,9660,828000,42.07083332,8238.6,8431.8,175.26,1780.2,226.32,1311,103500,60.72,63.48,60.72,12420,13662,400.2,5520,6154.8,27876,924.6,0,0,138,-8970,111.78,37260,358.8,224.94,90.804,150.42,386.4,271.86,54.786,276,27140,1978,1058,0,1426,0,4186
740,139.38,6210,8280,9936,814200,40.5375,8280,8597.4,138,1766.4,176.64,1297.2,89700,62.1,55.2,51.06,12420,13662,400.2,5520,6154.8,27876,924.6,0,0,138,-8970,113.16,37260,358.8,223.56,89.148,146.28,383.64,277.38,55.752,368,27600,1932,1058,0,1380,0,4002
741,139.38,6210,9660,9936,814200,40.82499995,8556,8500.8,138,1766.4,176.64,1297.2,89700,62.1,55.2,51.06,12420,13662,400.2,5520,6154.8,27876,924.6,0,0,138,-8970,113.16,37260,358.8,223.56,89.148,146.28,383.64,277.38,55.752,368,27600,1932,1058,0,1380,0,4002
742,136.62,6210,8280,9936,814200,41.11250005,8280,8459.4,138,1766.4,176.64,1297.2,89700,62.1,55.2,51.06,12420,13662,400.2,5520,6154.8,27876,924.6,0,0,138,-8970,113.16,37260,358.8,223.56,89.148,146.28,383.64,277.38,55.752,368,27600,1932,1058,0,1380,0,4002
743,136.62,6210,8280,9660,828000,40.5375,8293.8,8625,179.4,1752.6,219.42,1311,103500,53.82,48.3,48.3,12420,13662,400.2,5520,6127.2,27462,924.6,0,0,138,-8970,113.16,35880,358.8,223.56,90.528,150.42,391.92,276,53.958,460,27600,1932,1104,0,1472,0,3910
744,135.24,6210,10350,9660,828000,41.11250005,8376.6,8431.8,178.02,1780.2,220.8,1311,103500,69,66.24,56.58,12420,13662,400.2,5520,6127.2,27462,924.6,0,0,138,-8970,113.16,35880,358.8,223.56,90.528,150.42,391.92,276,53.958,460,27600,1932,1104,0,1472,0,3910
745,138,6210,13800,9660,828000,41.11250005,8321.4,8680.2,176.64,1780.2,220.8,1311,103500,69,66.24,56.58,12420,13662,400.2,5520,6127.2,27462,924.6,0,0,138,-8970,111.78,37260,358.8,224.94,90.804,150.42,386.4,271.86,54.786,276,27140,1978,1058,0,1426,0,4186
746,136.62,6210,8280,9660,828000,41.20833332,8376.6,8376.6,178.02,1780.2,220.8,1311,103500,69,66.24,56.58,12420,13662,400.2,5520,6127.2,27462,924.6,0,0,138,-8970,111.78,37260,358.8,224.94,90.804,150.42,386.4,271.86,54.786,276,27140,1978,1058,0,1426,0,4186
747,138,6210,13110,9660,828000,41.11250005,8252.4,8666.4,178.02,1780.2,220.8,1311,103500,69,66.24,56.58,12420,13662,400.2,5520,6127.2,27462,924.6,0,0,138,-8970,111.78,37260,358.8,224.94,90.804,150.42,386.4,271.86,54.786,276,27140,1978,1058,0,1426,0,4186
748,136.62,6210,13800,9660,828000,41.97500005,8224.8,8487,176.64,1780.2,220.8,1311,103500,69,66.24,56.58,12420,13662,400.2,5520,6127.2,27462,924.6,0,0,138,-8970,114.54,37260,364.32,223.56,90.804,151.8,390.54,273.24,54.234,276,28520,2024,1058,0,1518,0,4324
749,136.62,6210,15870,9660,828000,40.72916668,8252.4,8556,179.4,1780.2,220.8,1311,103500,69,66.24,56.58,12420,13662,400.2,5520,6127.2,27462,924.6,0,0,138,-8970,114.54,37260,364.32,223.56,90.804,151.8,390.54,273.24,54.234,276,28520,2024,1058,0,1518,0,4324
750,138,6210,9660,9936,814200,41.49583327,8556,8528.4,138,1766.4,176.64,1297.2,89700,62.1,55.2,51.06,12420,13662,400.2,5520,6154.8,27876,924.6,0,0,138,-8970,111.78,36294,357.42,223.56,89.7,147.66,380.88,271.86,53.82,644,27140,2070,966,0,1426,0,3864
751,138,6210,13110,9936,814200,40.82499995,8280,8556,138,1766.4,176.64,1297.2,89700,62.1,55.2,51.06,12420,13662,400.2,5520,6154.8,27876,924.6,0,0,138,-8970,111.78,36294,357.42,223.56,89.7,147.66,380.88,271.86,53.82,644,27140,2070,966,0,1426,0,3864
752,138,6210,13800,9936,814200,40.82499995,8280,8625,138,1766.4,176.64,1297.2,89700,62.1,55.2,51.06,12420,13662,400.2,5520,6127.2,27462,924.6,0,0,138,-8970,111.78,36294,357.42,223.56,89.7,147.66,380.88,271.86,53.82,644,27140,2070,966,0,1426,0,3864
753,135.24,6210,11040,9936,814200,39.675,8280,8500.8,138,1766.4,176.64,1297.2,89700,62.1,55.2,51.06,12420,13662,400.2,5520,6127.2,27462,924.6,0,0,138,-8970,111.78,36294,357.42,223.56,89.7,147.66,380.88,271.86,53.82,644,27140,2070,966,0,1426,0,3864
754,135.24,6210,11040,9936,814200,41.01666664,8418,8404.2,138,1794,149.04,1297.2,82800,66.24,60.72,59.34,12420,13662,400.2,5520,6127.2,27462,924.6,0,0,138,-8970,114.54,37260,361.56,223.56,90.942,151.8,394.68,276,55.338,368,27600,1978,1058,0,1518,0,3910
755,138,7038,13800,8004,814200,40.34583332,8556,8956.2,138,1794,149.04,1297.2,82800,66.24,60.72,59.34,12420,13662,400.2,5520,6127.2,27462,924.6,0,138,0,-8556,100.74,40434,358.8,223.56,93.288,157.32,383.64,253.92,52.992,460,28980,1886,1242,0,1334,0,5382
756,138,7038,15180,8004,814200,41.49583327,8556,8983.8,138,1794,149.04,1297.2,82800,66.24,60.72,59.34,12420,13662,400.2,5520,6127.2,27462,924.6,0,138,0,-8556,100.74,40434,358.8,223.56,93.288,157.32,383.64,253.92,52.992,460,28980,1886,1242,0,1334,0,5382
757,139.38,7038,15870,8004,814200,40.44166673,8418,8832,138,1794,149.04,1297.2,82800,66.24,60.72,59.34,12420,13662,400.2,5520,6127.2,27462,924.6,0,138,0,-8556,100.74,40434,358.8,223.56,93.288,157.32,383.64,253.92,52.992,460,28980,1886,1242,0,1334,0,5382
758,139.38,7038,13800,8004,814200,40.72916668,8556,8832,138,1794,149.04,1297.2,82800,66.24,60.72,59.34,12420,13662,400.2,5520,6127.2,27462,924.6,0,138,0,-8556,100.74,40434,358.8,223.56,93.288,157.32,383.64,253.92,52.992,460,28980,1886,1242,0,1334,0,5382
759,138,7038,21390,8004,814200,40.63333327,8556,8942.4,138,1794,149.04,1297.2,82800,66.24,60.72,59.34,12420,13662,400.2,5520,6127.2,27462,924.6,0,138,0,-8556,100.74,40434,358.8,223.56,93.288,157.32,383.64,253.92,52.992,460,28980,1886,1242,0,1334,0,5382
760,138,6624,9660,8832,828000,40.34583332,8390.4,8390.4,169.74,1780.2,213.9,1297.2,89700,51.06,44.16,41.4,12420,13662,400.2,5520,6141,26772,924.6,0,138,0,-8556,102.12,39606,357.42,223.56,92.736,157.32,386.4,258.06,53.682,276,28060,1932,1242,0,1288,0,6670
761,138,6624,13110,8832,828000,41.4,8362.8,9080.4,169.74,1780.2,213.9,1297.2,89700,51.06,44.16,41.4,12420,13662,400.2,5520,6141,26772,924.6,0,138,0,-8556,102.12,39606,357.42,223.56,92.736,157.32,386.4,258.06,53.682,276,28060,1932,1242,0,1288,0,6670
762,139.38,6624,13110,8832,828000,40.44166673,8266.2,8970,171.12,1697.4,212.52,1297.2,82800,34.5,30.36,30.36,12420,13662,400.2,5520,6141,26772,924.6,0,138,0,-8556,102.12,39606,357.42,223.56,92.736,157.32,386.4,258.06,53.682,276,28060,1932,1242,0,1288,0,6670
763,138,7038,13800,7728,828000,41.30416673,8362.8,9218.4,169.74,1697.4,212.52,1297.2,82800,34.5,30.36,30.36,12420,13662,400.2,5520,6141,26772,924.6,0,138,0,-8556,100.74,40020,347.76,223.56,94.116,161.46,394.68,256.68,52.854,552,28520,1932,1150,0,1242,0,6900
764,139.38,7038,13110,7728,828000,41.59166668,8252.4,9466.8,169.74,1697.4,212.52,1297.2,82800,34.5,30.36,30.36,12420,13662,400.2,5520,6141,26772,924.6,0,138,0,-8556,100.74,40020,347.76,223.56,94.116,161.46,394.68,256.68,52.854,552,28520,1932,1150,0,1242,0,6900
765,140.76,7038,19320,8004,814200,41.30416673,8556,8914.8,138,1794,149.04,1297.2,82800,66.24,60.72,59.34,12420,13662,400.2,5520,6127.2,27462,924.6,0,138,0,-8556,102.12,39606,365.7,223.56,93.426,160.08,393.3,259.44,52.716,276,27600,1932,1150,0,1242,0,6900
766,139.38,7038,13800,8004,814200,41.20833332,8556,8983.8,138,1794,149.04,1297.2,82800,66.24,60.72,59.34,12420,13662,400.2,5520,6127.2,27462,924.6,0,138,0,-8556,102.12,39606,365.7,223.56,93.426,160.08,393.3,259.44,52.716,276,27600,1932,1150,0,1242,0,6900
767,138,7038,15180,8004,814200,41.01666664,8556,9011.4,138,1738.8,153.18,1297.2,82800,52.44,49.68,51.06,12420,13662,400.2,5520,6141,26772,924.6,0,138,0,-8556,102.12,39606,365.7,223.56,93.426,160.08,393.3,259.44,52.716,276,27600,1932,1150,0,1242,0,6900
768,139.38,7038,17940,8004,814200,41.01666664,8418,8873.4,138,1738.8,153.18,1297.2,82800,52.44,49.68,51.06,12420,13662,400.2,5520,6141,26772,924.6,0,138,0,-8556,102.12,39606,365.7,223.56,93.426,160.08,393.3,259.44,52.716,276,27600,1932,1150,0,1242,0,6900
769,139.38,7038,19320,8004,814200,41.11250005,8556,8928.6,138,1738.8,153.18,1297.2,82800,52.44,49.68,51.06,12420,13662,400.2,5520,6141,26772,924.6,0,138,0,-8556,102.12,39606,365.7,223.56,93.426,160.08,393.3,259.44,52.716,276,27600,1932,1150,0,1242,0,6900
770,138,7038,20700,8004,814200,41.11250005,8556,8983.8,138,1738.8,153.18,1297.2,82800,52.44,49.68,51.06,12420,13662,400.2,5520,6141,26772,924.6,0,138,0,-8556,102.12,39606,351.9,223.56,95.358,168.36,405.72,255.3,52.164,1472,28520,1932,1104,0,1242,0,6762
771,139.38,7038,17940,8004,814200,40.72916668,8556,8997.6,138,1738.8,153.18,1297.2,82800,52.44,49.68,51.06,12420,13662,400.2,5520,6141,26772,924.6,0,138,0,-8556,102.12,39606,351.9,223.56,95.358,168.36,405.72,255.3,52.164,1472,28520,1932,1104,0,1242,0,6762
772,136.62,7038,13800,8004,814200,41.78333336,8556,9094.2,138,1738.8,153.18,1297.2,82800,52.44,49.68,51.06,12420,13662,400.2,5520,6141,26772,924.6,0,138,0,-8556,102.12,39606,351.9,223.56,95.358,168.36,405.72,255.3,52.164,1472,28520,1932,1104,0,1242,0,6762
773,136.62,7038,13800,8004,814200,41.20833332,8556,9039,138,1738.8,153.18,1297.2,82800,52.44,49.68,51.06,12420,13662,400.2,5520,6141,26772,924.6,0,138,0,-8556,102.12,39606,351.9,223.56,95.358,168.36,405.72,255.3,52.164,1472,28520,1932,1104,0,1242,0,6762
774,136.62,7038,13800,8004,814200,39.77083327,8556,8859.6,138,1738.8,153.18,1297.2,82800,52.44,49.68,51.06,12420,13662,400.2,5520,6141,26772,924.6,0,138,0,-8556,102.12,39606,351.9,223.56,95.358,168.36,405.72,255.3,52.164,1472,28520,1932,1104,0,1242,0,6762
775,138,7038,13800,8004,814200,40.72916668,8556,8942.4,138,1738.8,153.18,1297.2,82800,52.44,49.68,51.06,12420,13662,400.2,5520,6141,26772,924.6,0,138,0,-8556,106.26,40434,356.04,223.56,93.15,157.32,385.02,255.3,52.854,828,27600,1886,1196,0,1288,0,6118
776,138,7038,12420,8004,814200,40.92083336,8556,8970,138,1738.8,153.18,1297.2,82800,52.44,49.68,51.06,12420,13662,400.2,5520,6141,26772,924.6,0,138,0,-8556,106.26,40434,356.04,223.56,93.15,157.32,385.02,255.3,52.854,828,27600,1886,1196,0,1288,0,6118
777,138,7038,13800,8004,814200,40.82499995,8556,8928.6,138,1752.6,234.6,1338.6,89700,28.98,28.98,26.22,12420,13662,400.2,5520,6141,26772,924.6,0,138,0,-8556,106.26,40434,356.04,223.56,93.15,157.32,385.02,255.3,52.854,828,27600,1886,1196,0,1288,0,6118
778,136.62,7038,12420,8004,814200,40.82499995,8556,8983.8,138,1752.6,234.6,1338.6,89700,28.98,28.98,26.22,12420,13662,400.2,5520,6141,26772,924.6,0,138,0,-8556,106.26,40434,356.04,223.56,93.15,157.32,385.02,255.3,52.854,828,27600,1886,1196,0,1288,0,6118
779,135.24,7038,15180,8004,814200,40.82499995,8556,8970,138,1752.6,234.6,1338.6,89700,28.98,28.98,26.22,12420,13662,400.2,5520,6141,26772,924.6,0,138,0,-8556,106.26,40434,356.04,223.56,93.15,157.32,385.02,255.3,52.854,828,27600,1886,1196,0,1288,0,6118
780,136.62,6210,19320,9660,828000,41.4,8293.8,8818.2,173.88,1697.4,212.52,1297.2,82800,34.5,30.36,30.36,12420,13662,400.2,5520,6141,26772,924.6,0,0,138,-8970,114.54,37260,364.32,223.56,90.804,151.8,390.54,273.24,54.234,276,28520,2024,1058,0,1518,0,4324
781,138,6210,20010,9660,828000,41.11250005,8321.4,8707.8,168.36,1697.4,212.52,1297.2,82800,34.5,30.36,30.36,12420,13662,400.2,5520,6141,26772,924.6,0,0,138,-8970,114.54,37260,364.32,223.56,90.804,151.8,390.54,273.24,54.234,276,28520,2024,1058,0,1518,0,4324
